id,variable1,variable2,variable3
011000010301,0.14217449049465358,-1.250466087315515,C
011000010503,0.0557857914827764,-2.4400881520394417,A
011000010601,0.38648390932939947,1.437169887185654,A
010900050301,0.4460936018731445,-0.6993510112752741,B
010900030205,0.8200808917172253,0.5980650286247512,A
011000010302,0.9936799695715308,-0.14633648248942568,C
010900050302,0.7149105067364872,0.5790858430404217,B
010900030207,0.9199133021757007,1.1670639397978093,B
010500010201,0.5935148324351758,-1.3285749284153767,A
010500010203,0.6850737757049501,-0.8757952362767509,B
010500010202,0.17034054966643453,0.6608279969096695,C
010500010701,0.09815927199088037,-0.6933087117187401,B
010500010501,0.3474653707817197,-1.26310632949942,B
010500010705,0.3663943214341998,0.6752658903258228,B
010500010503,0.4396766400896013,-2.434712338197077,C
010500010808,0.5995078843552619,0.5291588314578922,A
010500010809,0.6434292958583683,0.5422694203675379,A
010500010806,0.05173955368809402,-0.6975355284379439,B
010500010803,0.6532918238081038,-1.5594154790299588,C
010500010804,0.958661341574043,-0.062231508910705946,A
010500010802,0.9201007136143744,0.2080871590361068,A
010500010801,0.08848285092972219,-0.45121946140319225,B
010500010606,0.8224225440062582,-0.10552190481804925,C
010500010706,0.30422426923178136,0.9315698347065217,C
010500040903,0.40443299477919936,-0.27998648379595653,A
010500040903,0.6093786319252104,-0.7104630250821872,A
010500040903,0.6322608375921845,1.225295713883529,B
010500010707,0.648043456254527,-0.5562094535657283,A
010500010708,0.1000703212339431,-0.15017217347893472,B
010500010704,0.4446437177248299,-2.4784138280930637,A
010500010502,0.8397903188597411,0.04763083056324221,C
010500010504,0.6560025569051504,-2.4737825046082076,A
010500010506,0.23979185079224408,-1.021364491723276,A
010500010505,0.9190533710643649,0.043452333331639593,A
010500010401,0.04565301933325827,0.9078273876920707,C
010500010402,0.5308782446663827,0.9658380096537467,C
010500010605,0.5766883119940758,-0.7995529220968808,C
010500010404,0.25055444380268455,-0.015597430127459438,A
010500010604,0.5023877364583313,0.4649651881378174,B
010500010601,0.585345983505249,1.7389541654001055,A
010500010307,0.028014137176796794,1.2207701178140569,B
010500010306,0.9847633501049131,-1.0937613403080442,B
010500010602,0.19487178418785334,1.4839914134563261,C
010500010302,0.5113921477459371,1.234414185063135,B
010500010403,0.9583438625559211,0.10807597519888305,C
010500010301,0.3219965125899762,-1.1570332208120921,B
010500010303,0.06516816490329802,-0.12597047780565523,C
010100090209,0.22147477325052023,-0.18886007622821877,C
010100090604,0.6376855364069343,0.9533238205443169,C
010100081104,0.5905250736977905,0.6194098214775388,A
010100080405,0.1801429339684546,-0.19397027138834477,C
010100080404,0.6892681010067463,-0.835595176292157,B
010100080503,0.6177050413098186,-0.31127992022277073,A
010100080408,0.8800995668862015,-1.158946345974045,A
010100030302,0.8221552518662065,1.2251296571489736,B
010100080205,0.06991257844492793,0.0954872916045574,B
010100080303,0.04761727782897651,0.9349850261202765,A
010100080502,0.8930539253633469,-0.0477635448165049,B
010100080504,0.2711603310890496,0.5371913049723342,C
010100080501,0.09740093187429011,0.2549509167217475,C
010100081107,0.04365555848926306,-1.8297146087183969,B
010100081103,0.47406416572630405,-0.026896258424641484,B
010100081102,0.21127072535455227,-0.9237048274972548,A
010100090603,0.14078548038378358,0.32981209301057135,A
010100030402,0.4413806153461337,-0.17213541692096782,C
010100070603,0.6720776180736721,1.0586269175613179,B
010100030403,0.5095853887032717,-0.9013557685159147,A
010100030304,0.06959066563285887,-0.1352966730465188,A
010100070504,0.2707169649656862,-1.615116565514654,C
010100030301,0.3127840682864189,-1.2977364488164256,A
010100070604,0.8564172976184636,0.9538891997605121,A
010100090607,0.29348414833657444,-0.8117856791295083,A
010100030401,0.6207369430921972,-1.9456864262397848,C
010100070505,0.3936363602988422,0.2038727275241933,B
010100070506,0.3779441744554788,-1.1835942878636032,B
010100030305,0.9132030808832496,0.038894633975407884,C
010100070701,0.9829158494248986,-1.0608904310491012,C
010100030303,0.03628802113234997,-0.27398929493816154,B
010100070503,0.05617021373473108,0.4262148644614219,C
010100070703,0.7476698106620461,-0.8596087572164512,B
010100041105,0.4141673843842,-0.8044907230006044,B
010100030306,0.9450200325809419,0.15621223133597673,B
010100030309,0.3822881132364273,-2.9787184581491513,B
010100090605,0.5725608081556857,-1.5845866548230452,C
010100070304,0.2678647586144507,-1.1649741617227898,A
010100070305,0.06037273816764355,1.5130839108844223,C
010100041103,0.49190608807839453,-1.4538046627750687,C
010100041106,0.21715164184570312,0.09684364677278325,C
010100070507,0.25590547057799995,-1.05590534902426,B
010100030310,0.4831423757132143,0.7347749440485152,C
010100020711,0.037546853767707944,0.8451276703245229,A
010100030206,0.8376065536867827,1.308026538851159,A
010100080101,0.6496302240993828,-0.15916205996635083,A
010100041107,0.10340636456385255,0.15768790294235877,B
010100070702,0.9402871502097696,0.8054876749646593,A
010100020710,0.9781804063823074,-1.055629826474906,A
010100041104,0.6012221181299537,-0.07114576397057476,B
010100030204,0.6175213179085404,0.9384245389752673,A
010100070205,0.24350743973627687,-1.116265572463037,A
010100030308,0.13943789014592767,-0.21481307273508865,C
010100030307,0.277810825034976,0.8347760636216651,A
010100030207,0.4904972384683788,0.8194980034533655,B
010100030205,0.930724332574755,-1.6514561849753662,A
010100020708,0.3694114799145609,-1.7310815647211355,B
010100070209,0.564296820666641,0.6864828471889011,B
010100020602,0.6078485599718988,-0.38982778916642763,C
010100020601,0.8495095483958721,-0.16844633994736685,C
010100020706,0.36728465370833874,0.8989056297940635,A
010100040905,0.4524856433272362,1.5269940248549398,C
010100041101,0.069008884485811,-0.6005834447263962,C
010100041102,0.04064068431034684,-0.6579930567710008,B
010100020709,0.05907614575698972,-0.851052875635425,A
010100070404,0.9610621496103704,0.8063095501795048,B
010100020707,0.09364629141055048,-0.11281157891620781,B
010100041001,0.9136271711904556,1.295285124830155,B
010500021302,0.9150157480034977,0.3843880944286387,A
010500021405,0.08396510384045541,-1.7133377430944126,A
010500021303,0.9080820705275983,-0.5146768662680618,C
010500021801,0.7487853907514364,0.8376930998653395,A
010500021106,0.5119990441016853,-0.7997454783940864,B
010500021602,0.8081939532421529,-0.47014983701792773,A
010500030502,0.43039391469210386,-2.4400779953671474,A
010100030104,0.887594415107742,0.66392406209076,C
010500030202,0.8854873385280371,-0.846865349624465,C
010200040402,0.1261703458148986,-0.3482672611431031,A
010300031401,0.5167758422903717,0.25095504131114516,A
010300030703,0.1097019633743912,0.670919239649593,A
010300031603,0.8095146433915943,-2.3429570537381075,A
010300030105,0.7319216635078192,-0.7835130885709551,C
010300030301,0.48096086317673326,1.2530052208685967,B
010300030304,0.8356643521692604,-0.6310853807350516,C
010300031601,0.2625779858790338,-2.24691545558535,C
010300031606,0.11743200966157019,0.24174941381313786,B
010300031404,0.5856345747597516,0.3923905284887334,A
010300031804,0.601760626072064,-0.7972384613555034,C
010300030803,0.5806869789958,2.0182143881532695,B
010300030804,0.12107708305120468,-0.9842195870926825,B
010300031805,0.011911041336134076,0.4523146259285972,C
010100040801,0.3982501158025116,-0.3386577219247832,C
010100020302,0.9459073955658823,-0.017614155082335624,C
010100060208,0.4370814408175647,0.14339923766460952,C
010300031204,0.3229043083265424,-0.44742608324516814,C
010300031902,0.9445413814391941,-0.4308317936747599,B
010300031402,0.24751527607440948,-0.749384364285804,A
010300030302,0.33793169748969376,0.5032089902301714,B
010300031801,0.4733735213521868,-1.030277703735269,A
010200040103,0.16768175014294684,-0.24349054983577562,C
010200040410,0.6391930731479079,-0.3985866089870339,C
010200040602,0.19944963906891644,-0.40300246464183503,A
010200040105,0.21542674116790295,-0.3239464411646576,C
010300031507,0.3401862010359764,0.7769258346719725,A
010300032101,0.9098052680492401,2.0548268512989636,C
010100040906,0.4352036484051496,-1.9942350873830907,A
010100030202,0.9372822472359985,1.6818431196417287,C
010100070208,0.042256447952240705,0.656318047114965,C
010100041009,0.23713437258265913,-1.7008848671556953,C
010100020703,0.5684089746791869,-0.5541681028268282,A
010100030203,0.42079761321656406,-0.30802395190436505,B
010100030103,0.5985557793173939,0.048431236474671985,A
010100020704,0.8828956666402519,1.6062097080763964,B
010100020705,0.8272574448492378,-0.37903649271010736,C
010100030105,0.7269825811963528,-4.5135224736887175e-5,C
010100040908,0.3840363770723343,-0.41752401670346384,C
010100030101,0.5956594059243798,1.1855904475059325,C
010100060313,0.029089997988194227,1.2415604677749963,B
010100070403,0.21845507738180459,-0.8766175664311503,B
010100040603,0.16839825781062245,-1.2586507111633782,A
010100040606,0.5270924102514982,0.4312965158182545,C
010300031702,0.4819254125468433,-0.6379858437730052,A
010300031403,0.254189693601802,-0.7274589019571808,C
010300031503,0.9065713218878955,1.337017476681663,A
010300030801,0.9656833435874432,0.15450263467290787,C
010200040401,0.29188301344402134,0.200776835090475,B
010500021503,0.5803522090427577,0.8132025067291337,B
010200050308,0.7062185255344957,0.47071864393734614,A
010200050310,0.8202142985537648,0.35819286428867103,A
010200050311,0.17000340623781085,0.7732434852155059,B
010200050403,0.7905934546142817,0.17154147215319573,B
010200050404,0.07201989670284092,0.2988194532361186,A
010200050406,0.23695044335909188,0.0629421942227638,C
010200050504,0.7672952897846699,-0.7534084633388025,A
010300031802,0.25474866130389273,-0.2249710150753516,C
010100020502,0.6642924263142049,0.6358739429864937,B
010100020304,0.18623050395399332,0.33579326624508266,B
010100020406,0.6558839573990554,0.349982353986531,A
010100041006,0.5552422872278839,0.6534376577278557,B
010200011001,0.6648530475795269,0.44296721544126183,B
010300010606,0.27016262197867036,-0.78024260270097,C
010300010310,0.5975407799705863,0.7298211063355617,B
010300010508,0.40362513111904263,0.35445714033727804,C
010300010509,0.1031705669593066,1.1375074118498751,B
010300010501,0.16290216543711722,0.4411922990413359,C
010300010301,0.9819947290234268,0.6965572718202511,B
010300010602,0.7855290113948286,-0.6234621538190793,C
010300010201,0.841814526822418,-0.3514785887042944,B
010300010205,0.5003941638860852,0.5321821746165264,C
010300010206,0.2775666604284197,-0.011403861002475101,B
010300010307,0.7978655239567161,-0.5516771341933081,B
010300010610,0.5373826592694968,0.9784676593113921,C
010300031405,0.47554993256926537,2.8528297950252877,A
010300032401,0.2792748394422233,-0.2771406167622792,A
010300032301,0.29332866217009723,1.8096403136071861,C
010300032403,0.38567832903936505,2.178121878906577,A
010300032402,0.7936929678544402,0.3444389447420866,C
010300032302,0.2667544044088572,0.35097457003107024,C
010300032305,0.8239182168617845,0.5637773894691488,B
010300032303,0.28728246223181486,0.08896151936581424,A
010300032308,0.49021014431491494,0.42130185991870645,C
010300032304,0.3999397496227175,0.30580920405178086,C
010300032309,0.26616904721595347,0.04507832586014315,A
010300032306,0.9774346901103854,-0.6573130002161413,A
010500030601,0.6620209868997335,-1.1359375657884958,C
010300030106,0.9279676482547075,-1.0298099522781832,A
010100060205,0.034758509835228324,0.04094800765748702,A
010100060203,0.013327610678970814,0.3288134354102039,A
010100060312,0.7482583245728165,0.5930376866739868,B
010200010505,0.4873163162264973,1.1047812320023656,A
010200030501,0.36100591835565865,0.11895558871740822,B
010200010205,0.9033408830873668,-0.9173978155866809,B
010200030606,0.646116450894624,-0.6842411054699102,A
010200020503,0.11863342626020312,-0.23442573936406502,C
010100020501,0.4565248528961092,0.7214408655513717,C
010100100203,0.23509876220487058,1.8789853195913953,C
010100100102,0.6967840443830937,-0.3897089476681112,A
010100020402,0.7281458228826523,-2.5158379087252336,A
010200011007,0.8571975086815655,-2.0503045107530784e-4,B
010200010804,0.08913254388608038,0.1390053324490839,A
010200010802,0.4176383223384619,-1.5352927644676926,C
010200010801,0.022804833250120282,-0.055189078882316646,A
010200030509,0.38521048752591014,-0.5753058513959879,C
010200030701,0.1797950027976185,0.2869311317740325,B
010500040404,0.272842570906505,0.4981757653534874,B
010500021203,0.8993074994068593,2.3849670674563206,C
010500040402,0.038867706432938576,0.8045616791417638,A
010500021001,0.052169307600706816,-1.6777887387689818,A
010500021601,0.7756574291270226,-1.7555023143054809,C
010500021407,0.5605614623054862,0.28130902424098236,B
010500021902,0.8121297373436391,-0.492002725955196,A
010500021903,0.10123057197779417,0.460462592598217,C
010500021501,0.3546184895094484,-0.22745960306864377,C
010400021006,0.665204860502854,0.7851779095271341,C
010500030604,0.4183847999665886,2.435935022814444,C
010200040307,0.8095443432684988,-0.792620800260586,B
010200040503,0.4300598371773958,-0.13029351908825454,B
010400020801,0.049295062432065606,1.3003458480593173,A
010200040310,0.6737111059483141,-1.332981526191998,B
010500030401,0.3922241204418242,-0.18023756336322924,B
010500030102,0.20229019271209836,-0.8724148040337553,C
010500030101,0.16986789624206722,-0.45417562111385573,A
010500030403,0.004751298576593399,0.41145881765097053,B
010100040301,0.7095348935108632,-0.08528623094038212,A
010100040803,0.569635079940781,-0.2942229159203592,C
010100041004,0.7987158901523799,0.02235508853714251,B
010100040302,0.4630681409034878,-1.4998000631340238,C
010100040303,0.7076392737217247,0.38194430094593945,A
010100020303,0.7360025870148093,-0.6949975116054895,B
010100020401,0.2652338531333953,-2.160391508843142,A
010300010505,0.2833392259199172,1.0532716110316636,A
010300010506,0.6485835616476834,-1.3111603568900987,A
010300010203,0.8101550517603755,0.20990409591398143,A
010300010603,0.09661213331855834,-0.95412169608920006,A
010300010607,0.6866633137688041,2.2177480386175508,B
010400021003,0.6521096790675074,-1.4874607818333454,A
010500030203,0.11717612971551716,-0.7993868709768334,C
010400021007,0.022704500006511807,-0.9564500438011739,C
010200010404,0.6360180901829153,0.48471865677264114,B
010100040103,0.25771523639559746,2.1895727439734562,A
010100060104,0.6322921486571431,0.9002515406895049,B
010100050306,0.07916404493153095,0.48123961674982424,A
010200020405,0.4408095199614763,-0.1976334185543117,B
010500040502,0.9525470430962741,1.4774231211784516,C
010500040403,0.2621814673766494,-0.4106883438202298,C
010500020402,0.5525947723072022,-1.6124867444385806,C
010500020202,0.2832672311924398,0.9163635042609981,B
010500021204,0.29628236684948206,0.13441981948988924,B
010500021208,0.7769392426125705,1.901071058189484,C
010500020203,0.9886390627361834,-0.2597530811807143,C
010500040604,0.20985779841430485,-0.5464506092887491,A
010500020901,0.673223681980744,1.3464246059976561,C
010500021206,0.4355296927969903,1.4627056227041175,A
010500020601,0.04622001829557121,1.2545333004828025,C
010300020503,0.7093338666018099,-0.22924443405256284,C
010600010606,0.20228609442710876,-2.1223938226698227,A
010100070204,0.1371409958228469,1.3226981672551155,B
010100070306,0.5418700110167265,-1.1551930635621823,A
010100070405,0.9120944768656045,-0.3860919136652242,C
010100080402,0.1273621842265129,-0.7710834622544778,B
010100081106,0.2898657356854528,-0.5639146075768132,B
010100081105,0.11748786154203117,-0.9541641505298176,B
010100081108,0.9200342886615545,-0.3371860884010236,A
010500021205,0.7895208054687828,1.3244100724681143,A
010200020201,0.04426244250498712,-0.7813832860749984,A
010200020103,0.41757801990024745,0.20392811605952058,B
010200020402,0.14100132090970874,-0.7952069642519601,C
010100050305,0.05858336272649467,-0.37550275296023233,C
010200020406,0.4658318436704576,-0.035910251192383766,C
010200030102,0.45505326869897544,2.0776086789738772,A
010200020205,0.7261562566272914,-0.8812412930829062,B
010200030201,0.37738702702336013,-1.4251561548888954,B
010200020403,0.6752113443799317,-1.1113927110908723,A
010300020304,0.9989349478855729,1.0984301750080097,B
010200040504,0.3556666092481464,-1.9673271760324618,C
010200040108,0.5206631673499942,3.2287934033516996,B
010500030302,0.13399954652413726,-1.231324232150102,C
010500030404,0.8867092726286501,1.0577506634656095,C
010500030406,0.48982672044076025,0.9946730981193492,A
010600010204,0.058641154784709215,0.330846899249937,B
010100020202,0.5468436980154365,-1.6383367959051163,B
010100050203,0.049218258587643504,-0.508367363109073,A
010100040605,0.7644591575954109,-1.1388757776156884,A
010200020102,0.5916444447357208,0.9632402128283521,A
010100020102,0.7201032454613596,-0.7343937144015578,C
010100020105,0.3707453275565058,-1.3780624415428568,B
010100040202,0.5339856611099094,-0.6784319445131389,A
010100040203,0.03379580704495311,-0.41846191299957936,A
010100040504,0.5694347531534731,-0.968638297030154,A
010100040402,0.06555860978551209,0.03304877759112837,C
010100040401,0.8582128451671451,-0.4675165369454738,C
010100040601,0.13726953766308725,1.42838948471336,B
010200030107,0.34290367527864873,-0.44365503009768686,C
010200010601,0.27378825773485005,0.10477167360097714,A
010200030205,0.9187330168206245,-0.919015277394281,C
010100060101,0.778898096177727,-1.0572369948654645,A
010200020502,0.9334217000287026,-1.0931738059634077,C
010200010301,0.728849328821525,-0.9970842358133928,C
010200020303,0.8074310210067779,0.454509712213999,B
010200030204,0.5685444206465036,-0.6552653373497019,A
010200030111,0.2546354765072465,-0.9516403917115739,A
010200030203,0.8773416846524924,0.12255481047291666,A
010200020304,0.24123153183609247,0.25960476361015283,C
010200010307,0.4592176137957722,-0.18234579775260037,B
010200010507,0.7541592135094106,0.019055619805264098,A
010200010209,0.2352412324398756,0.15892643325534295,B
010200010508,0.3694160059094429,0.6972745787041508,C
010200010602,0.8313524397090077,-0.2961819460150899,C
010200020507,0.5163210609462112,-0.8604992650479643,C
010500021401,0.7054594892542809,-1.8239180611987502,C
010200010206,0.4012418109923601,2.2340505900257766,B
010200010903,0.7978508237283677,-0.8415703095531911,C
010200011004,0.5459419153630733,-0.9084331133978389,B
010200020506,0.49697572365403175,-2.244750826535323,C
010400020604,0.2884509009309113,-0.42171388705011176,C
010500030402,0.8179601291194558,-0.4320005276225542,A
010500030602,0.8652279318775982,-0.029904826529162532,A
010100040505,0.9190497570671141,1.043685097400905,C
010100040604,0.5838163988664746,-0.823970754377639,C
010100020204,0.11285771965049207,0.4780980561499133,B
010100020203,0.8459350413177162,-1.1898274360081758,B
010100100204,0.5097237604204565,1.864081351368504,B
010100041002,0.27102300617843866,0.47581516319595685,A
010100041003,0.2642079018987715,-0.5571441259531844,B
010100040306,0.8161229982506484,0.4786213449062582,B
010100040602,0.5784422603901476,-1.476433556490723,B
010100040305,0.8723014784045517,0.4054580774477247,A
010100040506,0.8426752835512161,1.0215965225063572,B
010100040201,0.9848074002657086,0.24936661795332726,B
010500030103,0.9648045534268022,-0.17210419921222653,A
010400020605,0.2614507880061865,0.22760635909129345,B
010500030201,0.6473696695175022,-1.7882462832746302,A
010500030204,0.42344998521730304,-0.23538388535891516,C
010400021002,0.5934554869309068,-1.5315629399715471,A
010500030405,0.8691725060343742,0.45677673215187187,B
010500030301,0.2476926411036402,0.29666442859933706,C
010200010701,0.5577626118902117,0.3215935883269074,A
010100050201,0.9477114381734282,-1.5589322585877818,C
010100060108,0.22846064041368663,0.47172047813463874,C
010100060204,0.29928894410841167,0.04754731705828264,B
010100020103,0.24116494646295905,1.2248838499021553,B
010100060105,0.1697437926195562,0.6228296401001364,A
010200020105,0.44689133297652006,0.12266336368484283,B
010100020101,0.24482297152280807,0.028546220535422683,C
010100060107,0.6809963248670101,-1.3894272193542265,B
010200010403,0.9783559064380825,0.7042060060163567,C
010200020401,0.4063214606139809,-1.0606759974473314,B
010100040104,0.0036389045417308807,-1.5999671874156118,A
010500021406,0.982923204312101,0.14759457386478766,B
